Date,Time,Brightness (LUX)
02/25/2017,10:01:07.217,0
02/25/2017,10:01:07.749,0
02/25/2017,10:01:08.215,0
02/25/2017,10:01:08.755,0
02/25/2017,10:01:09.219,0
02/25/2017,10:01:09.719,0
02/25/2017,10:01:10.224,0
02/25/2017,10:01:10.733,0
02/25/2017,10:01:11.233,0
02/25/2017,10:01:11.735,0
02/25/2017,10:01:12.242,0
02/25/2017,10:01:12.759,0
02/25/2017,10:01:13.239,0
02/25/2017,10:01:13.740,0
02/25/2017,10:01:14.249,0
02/25/2017,10:01:14.734,0
02/25/2017,10:01:15.215,0
02/25/2017,10:01:15.733,0
02/25/2017,10:01:16.247,0
02/25/2017,10:01:16.741,0
02/25/2017,10:01:17.224,0
02/25/2017,10:01:17.719,0
02/25/2017,10:01:18.214,0
02/25/2017,10:01:18.739,0
02/25/2017,10:01:19.249,0
02/25/2017,10:01:19.732,0
02/25/2017,10:01:20.239,0
02/25/2017,10:01:20.754,0
02/25/2017,10:01:21.244,0
02/25/2017,10:01:21.732,0
02/25/2017,10:01:22.255,0
02/25/2017,10:01:22.762,0
02/25/2017,10:01:23.227,0
02/25/2017,10:01:23.751,0
02/25/2017,10:01:24.278,0
02/25/2017,10:01:24.779,0
02/25/2017,10:01:25.270,0
02/25/2017,10:01:25.754,0
02/25/2017,10:01:26.278,0
02/25/2017,10:01:26.736,0
02/25/2017,10:01:27.250,0
02/25/2017,10:01:27.762,0
02/25/2017,10:01:28.261,0
02/25/2017,10:01:28.733,0
02/25/2017,10:01:29.232,0
02/25/2017,10:01:29.745,0
02/25/2017,10:01:30.239,0
02/25/2017,10:01:30.742,0
02/25/2017,10:01:31.242,0
02/25/2017,10:01:31.743,0
02/25/2017,10:01:32.245,0
02/25/2017,10:01:32.772,0
02/25/2017,10:01:33.253,0
02/25/2017,10:01:33.758,0
02/25/2017,10:01:34.212,0
02/25/2017,10:01:34.718,0
02/25/2017,10:01:35.222,0
02/25/2017,10:01:35.724,0
02/25/2017,10:01:36.225,0
02/25/2017,10:01:36.731,0
02/25/2017,10:01:37.236,0
02/25/2017,10:01:37.749,0
02/25/2017,10:01:38.220,0
02/25/2017,10:01:38.725,0
02/25/2017,10:01:39.231,0
02/25/2017,10:01:39.734,0
02/25/2017,10:01:40.237,0
02/25/2017,10:01:40.761,0
02/25/2017,10:01:41.246,0
02/25/2017,10:01:41.746,0
02/25/2017,10:01:42.246,0
02/25/2017,10:01:42.755,0
02/25/2017,10:01:43.218,0
02/25/2017,10:01:43.724,0
02/25/2017,10:01:44.240,0
02/25/2017,10:01:44.753,0
02/25/2017,10:01:45.268,0
02/25/2017,10:01:45.758,0
02/25/2017,10:01:46.319,0
02/25/2017,10:01:46.714,0
02/25/2017,10:01:47.237,0
02/25/2017,10:01:47.732,0
02/25/2017,10:01:48.232,0
02/25/2017,10:01:48.767,0
02/25/2017,10:01:49.260,1
02/25/2017,10:01:49.755,0
02/25/2017,10:01:50.253,0
02/25/2017,10:01:50.751,0
02/25/2017,10:01:51.245,0
02/25/2017,10:01:51.735,0
02/25/2017,10:01:52.272,0
02/25/2017,10:01:52.758,0
02/25/2017,10:01:53.236,0
02/25/2017,10:01:53.758,0
02/25/2017,10:01:54.239,0
02/25/2017,10:01:54.744,0
02/25/2017,10:01:55.236,0
02/25/2017,10:01:55.733,0
02/25/2017,10:01:56.233,0
02/25/2017,10:01:56.746,0
02/25/2017,10:01:57.226,0
02/25/2017,10:01:57.747,0
02/25/2017,10:01:58.230,0
02/25/2017,10:01:58.731,0
02/25/2017,10:01:59.242,0
02/25/2017,10:01:59.733,0
02/25/2017,10:02:00.260,0
02/25/2017,10:02:00.742,0
02/25/2017,10:02:01.222,0
02/25/2017,10:02:01.745,0
02/25/2017,10:02:02.238,0
02/25/2017,10:02:02.748,0
02/25/2017,10:02:03.239,0
02/25/2017,10:02:03.745,0
02/25/2017,10:02:04.238,0
02/25/2017,10:02:04.737,0
02/25/2017,10:02:05.283,0
02/25/2017,10:02:05.731,0
02/25/2017,10:02:06.219,0
02/25/2017,10:02:06.768,0
02/25/2017,10:02:07.267,0
02/25/2017,10:02:07.763,0
02/25/2017,10:02:08.260,0
02/25/2017,10:02:08.758,0
02/25/2017,10:02:09.255,0
02/25/2017,10:02:09.762,0
02/25/2017,10:02:10.239,0
02/25/2017,10:02:10.750,0
02/25/2017,10:02:11.264,0
02/25/2017,10:02:11.771,0
02/25/2017,10:02:12.244,0
02/25/2017,10:02:12.744,0
02/25/2017,10:02:13.238,0
02/25/2017,10:02:13.742,0
02/25/2017,10:02:14.264,0
02/25/2017,10:02:14.745,0
02/25/2017,10:02:15.273,0
02/25/2017,10:02:15.720,0
02/25/2017,10:02:16.253,0
02/25/2017,10:02:16.745,0
02/25/2017,10:02:17.239,0
02/25/2017,10:02:17.738,0
02/25/2017,10:02:18.250,0
02/25/2017,10:02:18.735,0
02/25/2017,10:02:19.224,0
02/25/2017,10:02:19.725,0
02/25/2017,10:02:20.264,0
02/25/2017,10:02:20.740,0
02/25/2017,10:02:21.272,0
02/25/2017,10:02:21.748,0
02/25/2017,10:02:22.248,0
02/25/2017,10:02:22.762,0
02/25/2017,10:02:23.232,0
02/25/2017,10:02:23.729,0
02/25/2017,10:02:24.229,0
02/25/2017,10:02:24.744,0
02/25/2017,10:02:25.249,0
02/25/2017,10:02:25.776,0
02/25/2017,10:02:26.247,0
02/25/2017,10:02:26.754,0
02/25/2017,10:02:27.265,0
02/25/2017,10:02:27.768,0
02/25/2017,10:02:28.232,0
02/25/2017,10:02:28.748,0
02/25/2017,10:02:29.244,0
02/25/2017,10:02:29.767,0
02/25/2017,10:02:30.256,0
02/25/2017,10:02:30.736,0
02/25/2017,10:02:31.238,0
02/25/2017,10:02:31.722,0
02/25/2017,10:02:32.273,0
02/25/2017,10:02:32.748,0
02/25/2017,10:02:33.245,0
02/25/2017,10:02:33.776,0
02/25/2017,10:02:34.265,0
02/25/2017,10:02:34.760,0
02/25/2017,10:02:35.260,0
02/25/2017,10:02:35.767,0
02/25/2017,10:02:36.259,0
02/25/2017,10:02:36.752,0
02/25/2017,10:02:37.245,0
02/25/2017,10:02:37.771,0
02/25/2017,10:02:38.264,0
02/25/2017,10:02:38.787,0
02/25/2017,10:02:39.260,0
02/25/2017,10:02:39.756,0
02/25/2017,10:02:40.255,0
02/25/2017,10:02:40.761,0
02/25/2017,10:02:41.241,0
02/25/2017,10:02:41.753,0
02/25/2017,10:02:42.251,0
02/25/2017,10:02:42.752,0
02/25/2017,10:02:43.249,3
02/25/2017,10:02:43.764,6
02/25/2017,10:02:44.277,12
02/25/2017,10:02:44.757,9
02/25/2017,10:02:45.241,1
02/25/2017,10:02:45.772,0
02/25/2017,10:02:46.266,0
02/25/2017,10:02:46.772,0
02/25/2017,10:02:47.230,0
02/25/2017,10:02:47.738,0
02/25/2017,10:02:48.246,0
02/25/2017,10:02:48.760,0
02/25/2017,10:02:49.254,0
02/25/2017,10:02:49.760,0
02/25/2017,10:02:50.249,0
02/25/2017,10:02:50.726,0
02/25/2017,10:02:51.240,0
02/25/2017,10:02:51.732,0
02/25/2017,10:02:52.228,0
02/25/2017,10:02:52.739,0
02/25/2017,10:02:53.268,0
02/25/2017,10:02:53.755,0
02/25/2017,10:02:54.260,0
02/25/2017,10:02:54.732,0
02/25/2017,10:02:55.277,0
02/25/2017,10:02:55.727,1
02/25/2017,10:02:56.240,6
02/25/2017,10:02:56.740,7
02/25/2017,10:02:57.234,3
02/25/2017,10:02:57.764,3
02/25/2017,10:02:58.253,12
02/25/2017,10:02:58.747,6
02/25/2017,10:02:59.271,0
02/25/2017,10:02:59.779,0
02/25/2017,10:03:00.240,6
02/25/2017,10:03:00.739,0
02/25/2017,10:03:01.253,0
02/25/2017,10:03:01.746,0
02/25/2017,10:03:02.290,0
02/25/2017,10:03:02.743,0
02/25/2017,10:03:03.288,0
02/25/2017,10:03:03.784,0
02/25/2017,10:03:04.252,1
02/25/2017,10:03:04.745,0
02/25/2017,10:03:05.260,0
02/25/2017,10:03:05.764,0
02/25/2017,10:03:06.271,18
02/25/2017,10:03:06.780,95
02/25/2017,10:03:07.239,193
02/25/2017,10:03:07.734,171
02/25/2017,10:03:08.243,54
02/25/2017,10:03:08.755,57
02/25/2017,10:03:09.254,42
02/25/2017,10:03:09.750,155
02/25/2017,10:03:10.268,473
02/25/2017,10:03:10.790,117
02/25/2017,10:03:11.272,245
02/25/2017,10:03:11.776,172
02/25/2017,10:03:12.245,117
02/25/2017,10:03:12.747,86
02/25/2017,10:03:13.270,65
02/25/2017,10:03:13.775,54
02/25/2017,10:03:14.243,102
02/25/2017,10:03:14.792,54
02/25/2017,10:03:15.229,74
02/25/2017,10:03:15.785,121
02/25/2017,10:03:16.233,157
02/25/2017,10:03:16.738,334
02/25/2017,10:03:17.255,190
02/25/2017,10:03:17.748,183
02/25/2017,10:03:18.264,336
02/25/2017,10:03:18.791,306
02/25/2017,10:03:19.275,153
02/25/2017,10:03:19.773,90
02/25/2017,10:03:20.285,87
02/25/2017,10:03:20.786,120
02/25/2017,10:03:21.233,184
02/25/2017,10:03:21.745,252
02/25/2017,10:03:22.258,471
02/25/2017,10:03:22.762,511
02/25/2017,10:03:23.232,506
02/25/2017,10:03:23.779,174
02/25/2017,10:03:24.279,15
02/25/2017,10:03:24.791,18
02/25/2017,10:03:25.236,15
02/25/2017,10:03:25.769,18
02/25/2017,10:03:26.269,20
02/25/2017,10:03:26.767,16
02/25/2017,10:03:27.259,16
02/25/2017,10:03:27.777,16
02/25/2017,10:03:28.260,16
02/25/2017,10:03:28.762,16
02/25/2017,10:03:29.258,16
02/25/2017,10:03:29.768,16
02/25/2017,10:03:30.260,16
02/25/2017,10:03:30.760,16
02/25/2017,10:03:31.244,15
02/25/2017,10:03:31.767,15
02/25/2017,10:03:32.264,15
02/25/2017,10:03:32.782,15
02/25/2017,10:03:33.270,15
02/25/2017,10:03:33.770,15
02/25/2017,10:03:34.265,20
02/25/2017,10:03:34.744,16
02/25/2017,10:03:35.245,15
02/25/2017,10:03:35.748,27
02/25/2017,10:03:36.247,54
02/25/2017,10:03:36.756,50
02/25/2017,10:03:37.278,19
02/25/2017,10:03:37.745,19
02/25/2017,10:03:38.397,19
02/25/2017,10:03:38.760,21
02/25/2017,10:03:39.274,21
02/25/2017,10:03:39.778,22
02/25/2017,10:03:40.279,22
02/25/2017,10:03:40.785,21
02/25/2017,10:03:41.283,16
02/25/2017,10:03:41.781,13
02/25/2017,10:03:42.258,13
02/25/2017,10:03:42.759,13
02/25/2017,10:03:43.270,18
02/25/2017,10:03:43.754,13
02/25/2017,10:03:44.273,15
02/25/2017,10:03:44.775,18
02/25/2017,10:03:45.276,15
02/25/2017,10:03:45.801,16
02/25/2017,10:03:46.250,20
02/25/2017,10:03:46.764,15
02/25/2017,10:03:47.279,20
02/25/2017,10:03:47.770,20
02/25/2017,10:03:48.262,15
02/25/2017,10:03:48.795,16
02/25/2017,10:03:49.296,18
02/25/2017,10:03:49.779,16
02/25/2017,10:03:50.298,15
02/25/2017,10:03:50.784,18
02/25/2017,10:03:51.303,13
02/25/2017,10:03:51.787,12
02/25/2017,10:03:52.291,18
02/25/2017,10:03:52.772,13
02/25/2017,10:03:53.273,16
02/25/2017,10:03:53.865,18
02/25/2017,10:03:54.276,18
02/25/2017,10:03:54.772,21
02/25/2017,10:03:55.278,18
02/25/2017,10:03:55.769,23
02/25/2017,10:03:56.280,20
02/25/2017,10:03:56.776,13
02/25/2017,10:03:57.284,15
02/25/2017,10:03:57.765,18
02/25/2017,10:03:58.264,18
02/25/2017,10:03:58.765,23
02/25/2017,10:03:59.278,20
02/25/2017,10:03:59.782,23
02/25/2017,10:04:00.293,18
02/25/2017,10:04:00.793,20
02/25/2017,10:04:01.247,18
02/25/2017,10:04:01.745,16
02/25/2017,10:04:02.255,15
02/25/2017,10:04:02.760,18
02/25/2017,10:04:03.279,20
02/25/2017,10:04:03.770,18
02/25/2017,10:04:04.255,18
02/25/2017,10:04:04.757,16
02/25/2017,10:04:05.268,20
02/25/2017,10:04:05.748,21
02/25/2017,10:04:06.255,18
02/25/2017,10:04:06.768,20
02/25/2017,10:04:07.268,18
02/25/2017,10:04:07.782,18
02/25/2017,10:04:08.262,16
02/25/2017,10:04:08.772,18
02/25/2017,10:04:09.275,17
02/25/2017,10:04:09.764,20
02/25/2017,10:04:10.271,20
02/25/2017,10:04:10.775,20
02/25/2017,10:04:11.243,16
02/25/2017,10:04:11.752,15
02/25/2017,10:04:12.278,21
02/25/2017,10:04:12.776,18
02/25/2017,10:04:13.280,20
02/25/2017,10:04:13.819,13
02/25/2017,10:04:14.287,24
02/25/2017,10:04:14.776,18
02/25/2017,10:04:15.299,18
02/25/2017,10:04:15.786,16
02/25/2017,10:04:16.275,20
02/25/2017,10:04:16.798,20
02/25/2017,10:04:17.281,18
02/25/2017,10:04:17.785,18
02/25/2017,10:04:18.270,24
02/25/2017,10:04:18.821,24
02/25/2017,10:04:19.289,24
02/25/2017,10:04:19.795,26
02/25/2017,10:04:20.293,27
02/25/2017,10:04:20.791,27
02/25/2017,10:04:21.259,19
02/25/2017,10:04:21.774,21
02/25/2017,10:04:22.271,24
02/25/2017,10:04:22.782,24
02/25/2017,10:04:23.279,21
02/25/2017,10:04:23.770,20
02/25/2017,10:04:24.300,23
02/25/2017,10:04:24.757,21
02/25/2017,10:04:25.259,20
02/25/2017,10:04:25.759,20
02/25/2017,10:04:26.272,20
02/25/2017,10:04:26.772,20
02/25/2017,10:04:27.290,20
02/25/2017,10:04:27.797,21
02/25/2017,10:04:28.301,21
02/25/2017,10:04:28.798,20
02/25/2017,10:04:29.252,20
02/25/2017,10:04:29.758,21
02/25/2017,10:04:30.256,21
02/25/2017,10:04:30.770,198
02/25/2017,10:04:31.280,155
02/25/2017,10:04:31.781,83
02/25/2017,10:04:32.280,25
02/25/2017,10:04:32.787,18
02/25/2017,10:04:33.301,15
02/25/2017,10:04:33.798,15
02/25/2017,10:04:34.301,16
02/25/2017,10:04:34.756,23
02/25/2017,10:04:35.289,20
02/25/2017,10:04:35.798,21
02/25/2017,10:04:36.302,15
02/25/2017,10:04:36.791,12
02/25/2017,10:04:37.301,18
02/25/2017,10:04:37.793,20
02/25/2017,10:04:38.322,21
02/25/2017,10:04:38.793,21
02/25/2017,10:04:39.295,23
02/25/2017,10:04:39.776,36
02/25/2017,10:04:40.306,29
02/25/2017,10:04:40.782,1
02/25/2017,10:04:41.299,9
02/25/2017,10:04:41.784,1
02/25/2017,10:04:42.297,0
02/25/2017,10:04:42.770,0
02/25/2017,10:04:43.294,0
02/25/2017,10:04:43.919,0
02/25/2017,10:04:44.273,0
02/25/2017,10:04:44.804,0
02/25/2017,10:04:45.271,0
02/25/2017,10:04:45.766,0
02/25/2017,10:04:46.278,0
02/25/2017,10:04:46.751,0
02/25/2017,10:04:47.289,0
02/25/2017,10:04:47.810,0
02/25/2017,10:04:48.300,0
02/25/2017,10:04:48.765,0
02/25/2017,10:04:49.275,0
02/25/2017,10:04:49.772,0
02/25/2017,10:04:50.256,0
02/25/2017,10:04:50.769,0
02/25/2017,10:04:51.278,0
02/25/2017,10:04:51.790,0
02/25/2017,10:04:52.276,0
02/25/2017,10:04:52.762,0
02/25/2017,10:04:53.263,0
02/25/2017,10:04:53.772,0
02/25/2017,10:04:54.280,0
02/25/2017,10:04:54.769,0
02/25/2017,10:04:55.276,0
02/25/2017,10:04:55.799,0
02/25/2017,10:04:56.288,0
02/25/2017,10:04:56.784,0
02/25/2017,10:04:57.279,0
02/25/2017,10:04:57.796,0
02/25/2017,10:04:58.287,0
02/25/2017,10:04:58.782,0
02/25/2017,10:04:59.270,0
02/25/2017,10:04:59.778,0
02/25/2017,10:05:00.277,0
02/25/2017,10:05:00.798,0
02/25/2017,10:05:01.290,0
02/25/2017,10:05:01.788,0
02/25/2017,10:05:02.297,0
02/25/2017,10:05:02.764,0
02/25/2017,10:05:03.263,0
02/25/2017,10:05:03.795,0
02/25/2017,10:05:04.282,0
02/25/2017,10:05:04.798,0
02/25/2017,10:05:05.270,0
02/25/2017,10:05:05.812,0
02/25/2017,10:05:06.297,0
02/25/2017,10:05:06.794,0
02/25/2017,10:05:07.300,0
02/25/2017,10:05:07.799,0
02/25/2017,10:05:08.264,0
02/25/2017,10:05:08.814,0
02/25/2017,10:05:09.277,0
02/25/2017,10:05:09.793,0
02/25/2017,10:05:10.297,0
02/25/2017,10:05:10.791,0
02/25/2017,10:05:11.292,0
02/25/2017,10:05:11.790,0
02/25/2017,10:05:12.302,0
02/25/2017,10:05:12.801,0
02/25/2017,10:05:13.262,0
02/25/2017,10:05:13.762,0
02/25/2017,10:05:14.316,0
02/25/2017,10:05:14.768,0
02/25/2017,10:05:15.273,0
02/25/2017,10:05:15.780,0
02/25/2017,10:05:16.308,0
02/25/2017,10:05:16.840,0
02/25/2017,10:05:17.309,0
02/25/2017,10:05:17.811,0
02/25/2017,10:05:18.308,0
02/25/2017,10:05:18.768,0
02/25/2017,10:05:19.270,0
02/25/2017,10:05:19.773,0
02/25/2017,10:05:20.287,0
02/25/2017,10:05:20.792,0
02/25/2017,10:05:21.306,0
02/25/2017,10:05:21.761,0
02/25/2017,10:05:22.257,0
02/25/2017,10:05:22.807,0
02/25/2017,10:05:23.312,0
02/25/2017,10:05:23.773,0
02/25/2017,10:05:24.299,0
02/25/2017,10:05:24.817,0
02/25/2017,10:05:25.305,0
02/25/2017,10:05:25.801,0
02/25/2017,10:05:26.269,0
02/25/2017,10:05:26.758,0
02/25/2017,10:05:27.270,0
02/25/2017,10:05:27.772,0
02/25/2017,10:05:28.324,0
02/25/2017,10:05:28.817,0
02/25/2017,10:05:29.307,0
02/25/2017,10:05:29.795,0
02/25/2017,10:05:30.304,0
02/25/2017,10:05:30.796,0
02/25/2017,10:05:31.286,0
02/25/2017,10:05:31.785,0
02/25/2017,10:05:32.318,0
02/25/2017,10:05:32.809,0
02/25/2017,10:05:33.291,0
02/25/2017,10:05:33.764,0
02/25/2017,10:05:34.278,0
02/25/2017,10:05:34.778,0
02/25/2017,10:05:35.287,0
02/25/2017,10:05:35.792,0
02/25/2017,10:05:36.289,0
02/25/2017,10:05:36.781,0
02/25/2017,10:05:37.276,0
02/25/2017,10:05:37.798,0
02/25/2017,10:05:38.300,0
02/25/2017,10:05:38.808,0
02/25/2017,10:05:39.264,0
02/25/2017,10:05:39.767,0
02/25/2017,10:05:40.308,0
02/25/2017,10:05:40.806,0
02/25/2017,10:05:41.312,0
02/25/2017,10:05:41.765,0
02/25/2017,10:05:42.264,0
02/25/2017,10:05:42.765,0
02/25/2017,10:05:43.262,0
02/25/2017,10:05:43.768,0
02/25/2017,10:05:44.276,0
02/25/2017,10:05:44.774,0
02/25/2017,10:05:45.285,0
02/25/2017,10:05:45.802,0
02/25/2017,10:05:46.311,0
02/25/2017,10:05:46.818,0
02/25/2017,10:05:47.309,0
02/25/2017,10:05:47.779,0
02/25/2017,10:05:48.282,0
02/25/2017,10:05:48.802,0
02/25/2017,10:05:49.283,0
02/25/2017,10:05:49.778,0
02/25/2017,10:05:50.268,0
02/25/2017,10:05:50.787,0
02/25/2017,10:05:51.269,0
02/25/2017,10:05:51.774,0
02/25/2017,10:05:52.304,0
02/25/2017,10:05:52.821,0
02/25/2017,10:05:53.302,0
02/25/2017,10:05:53.800,0
02/25/2017,10:05:54.272,0
02/25/2017,10:05:54.768,0
02/25/2017,10:05:55.279,0
02/25/2017,10:05:55.801,0
02/25/2017,10:05:56.282,0
02/25/2017,10:05:56.804,0
02/25/2017,10:05:57.328,0
02/25/2017,10:05:57.776,0
02/25/2017,10:05:58.284,0
02/25/2017,10:05:58.808,0
02/25/2017,10:05:59.292,0
02/25/2017,10:05:59.792,0
02/25/2017,10:06:00.292,0
02/25/2017,10:06:00.791,0
02/25/2017,10:06:01.296,0
02/25/2017,10:06:01.788,0
02/25/2017,10:06:02.294,0
02/25/2017,10:06:02.785,0
02/25/2017,10:06:03.274,0
02/25/2017,10:06:03.771,0
02/25/2017,10:06:04.288,0
02/25/2017,10:06:04.811,0
02/25/2017,10:06:05.299,0
02/25/2017,10:06:05.840,0
02/25/2017,10:06:06.292,0
02/25/2017,10:06:06.786,0
02/25/2017,10:06:07.290,0
02/25/2017,10:06:07.797,0
02/25/2017,10:06:08.288,0
02/25/2017,10:06:08.789,0
02/25/2017,10:06:09.313,0
02/25/2017,10:06:09.799,3
02/25/2017,10:06:10.294,6
02/25/2017,10:06:10.797,15
02/25/2017,10:06:11.300,9
02/25/2017,10:06:11.796,7
02/25/2017,10:06:12.297,7
02/25/2017,10:06:12.798,9
02/25/2017,10:06:13.318,1
02/25/2017,10:06:13.789,0
02/25/2017,10:06:14.299,0
02/25/2017,10:06:14.797,1
02/25/2017,10:06:15.306,1
02/25/2017,10:06:15.816,1
02/25/2017,10:06:16.316,1
02/25/2017,10:06:16.800,1
02/25/2017,10:06:17.316,15
02/25/2017,10:06:17.819,4
02/25/2017,10:06:18.301,3
02/25/2017,10:06:18.807,3
02/25/2017,10:06:19.313,3
02/25/2017,10:06:19.816,3
02/25/2017,10:06:20.307,3
02/25/2017,10:06:20.804,3
02/25/2017,10:06:21.317,4
02/25/2017,10:06:21.777,4
02/25/2017,10:06:22.328,4
02/25/2017,10:06:22.811,4
02/25/2017,10:06:23.304,3
02/25/2017,10:06:23.815,3
02/25/2017,10:06:24.310,3
02/25/2017,10:06:24.818,3
02/25/2017,10:06:25.320,3
02/25/2017,10:06:25.807,3
02/25/2017,10:06:26.299,3
02/25/2017,10:06:26.776,3
02/25/2017,10:06:27.282,3
02/25/2017,10:06:27.794,3
02/25/2017,10:06:28.287,3
02/25/2017,10:06:28.794,3
02/25/2017,10:06:29.302,3
02/25/2017,10:06:29.807,3
02/25/2017,10:06:30.350,3
02/25/2017,10:06:30.783,3
02/25/2017,10:06:31.284,3
02/25/2017,10:06:31.778,3
02/25/2017,10:06:32.289,3
02/25/2017,10:06:32.803,3
02/25/2017,10:06:33.309,3
02/25/2017,10:06:33.819,3
02/25/2017,10:06:34.356,3
02/25/2017,10:06:34.817,3
02/25/2017,10:06:35.279,3
02/25/2017,10:06:35.831,4
02/25/2017,10:06:36.275,44
02/25/2017,10:06:36.786,0
02/25/2017,10:06:37.312,24
02/25/2017,10:06:37.808,17
02/25/2017,10:06:38.318,26
02/25/2017,10:06:38.806,4
02/25/2017,10:06:39.331,4
02/25/2017,10:06:39.806,4
02/25/2017,10:06:40.281,4
02/25/2017,10:06:40.797,4
02/25/2017,10:06:41.309,4
02/25/2017,10:06:41.815,4
02/25/2017,10:06:42.295,4
02/25/2017,10:06:42.812,4
02/25/2017,10:06:43.299,4
02/25/2017,10:06:43.814,4
02/25/2017,10:06:44.280,4
02/25/2017,10:06:44.813,4
02/25/2017,10:06:45.276,4
02/25/2017,10:06:45.829,4
02/25/2017,10:06:46.330,4
02/25/2017,10:06:46.818,4
02/25/2017,10:06:47.320,4
02/25/2017,10:06:47.780,4
02/25/2017,10:06:48.320,4
02/25/2017,10:06:48.803,4
02/25/2017,10:06:49.283,4
02/25/2017,10:06:49.813,4
02/25/2017,10:06:50.378,4
02/25/2017,10:06:50.816,4
02/25/2017,10:06:51.327,4
02/25/2017,10:06:51.793,4
02/25/2017,10:06:52.296,4
02/25/2017,10:06:52.800,4
02/25/2017,10:06:53.317,4
02/25/2017,10:06:53.815,4
02/25/2017,10:06:54.339,4
02/25/2017,10:06:54.822,4
02/25/2017,10:06:55.310,4
02/25/2017,10:06:55.829,4
02/25/2017,10:06:56.285,4
02/25/2017,10:06:56.784,4
02/25/2017,10:06:57.309,4
02/25/2017,10:06:57.795,4
02/25/2017,10:06:58.311,4
02/25/2017,10:06:58.810,4
02/25/2017,10:06:59.298,4
02/25/2017,10:06:59.794,4
02/25/2017,10:07:00.335,4
02/25/2017,10:07:00.778,4
02/25/2017,10:07:01.309,4
02/25/2017,10:07:01.784,4
02/25/2017,10:07:02.303,4
02/25/2017,10:07:02.812,4
02/25/2017,10:07:03.291,4
02/25/2017,10:07:03.780,4
02/25/2017,10:07:04.285,4
02/25/2017,10:07:04.780,4
02/25/2017,10:07:05.308,4
02/25/2017,10:07:05.807,4
02/25/2017,10:07:06.315,4
02/25/2017,10:07:06.795,4
02/25/2017,10:07:07.336,4
02/25/2017,10:07:07.808,4
02/25/2017,10:07:08.322,4
02/25/2017,10:07:08.833,4
02/25/2017,10:07:09.327,4
02/25/2017,10:07:09.782,4
02/25/2017,10:07:10.282,4
02/25/2017,10:07:10.837,4
02/25/2017,10:07:11.312,4
02/25/2017,10:07:11.817,4
02/25/2017,10:07:12.317,4
02/25/2017,10:07:12.786,4
02/25/2017,10:07:13.308,4
02/25/2017,10:07:13.807,4
02/25/2017,10:07:14.317,4
02/25/2017,10:07:14.814,4
02/25/2017,10:07:15.310,4
02/25/2017,10:07:15.815,4
02/25/2017,10:07:16.310,4
02/25/2017,10:07:16.810,4
02/25/2017,10:07:17.284,4
02/25/2017,10:07:17.812,4
02/25/2017,10:07:18.314,4
02/25/2017,10:07:18.821,4
02/25/2017,10:07:19.344,4
02/25/2017,10:07:19.837,4
02/25/2017,10:07:20.296,4
02/25/2017,10:07:20.795,4
02/25/2017,10:07:21.284,4
02/25/2017,10:07:21.849,1
02/25/2017,10:07:22.303,0
02/25/2017,10:07:22.826,0
02/25/2017,10:07:23.327,0
02/25/2017,10:07:23.824,0
02/25/2017,10:07:24.327,0
02/25/2017,10:07:24.824,0
02/25/2017,10:07:25.285,0
02/25/2017,10:07:25.801,0
02/25/2017,10:07:26.323,0
02/25/2017,10:07:26.826,0
02/25/2017,10:07:27.338,0
02/25/2017,10:07:27.840,0
02/25/2017,10:07:28.321,0
02/25/2017,10:07:28.822,0
02/25/2017,10:07:29.320,0
02/25/2017,10:07:29.836,0
02/25/2017,10:07:30.320,0
02/25/2017,10:07:30.847,0
02/25/2017,10:07:31.319,0
02/25/2017,10:07:31.836,0
02/25/2017,10:07:32.284,0
02/25/2017,10:07:32.792,0
02/25/2017,10:07:33.294,0
02/25/2017,10:07:33.818,0
02/25/2017,10:07:34.303,0
02/25/2017,10:07:34.811,0
02/25/2017,10:07:35.294,0
02/25/2017,10:07:35.795,0
02/25/2017,10:07:36.289,0
02/25/2017,10:07:36.800,0
02/25/2017,10:07:37.289,0
02/25/2017,10:07:37.822,0
02/25/2017,10:07:38.319,0
02/25/2017,10:07:38.811,0
02/25/2017,10:07:39.286,0
02/25/2017,10:07:39.802,0
02/25/2017,10:07:40.303,0
02/25/2017,10:07:40.794,0
02/25/2017,10:07:41.298,0
02/25/2017,10:07:41.798,0
02/25/2017,10:07:42.326,0
02/25/2017,10:07:42.796,0
02/25/2017,10:07:43.314,0
02/25/2017,10:07:43.814,0
02/25/2017,10:07:44.313,0
02/25/2017,10:07:44.804,0
02/25/2017,10:07:45.299,0
02/25/2017,10:07:45.798,0
02/25/2017,10:07:46.328,0
02/25/2017,10:07:46.816,0
02/25/2017,10:07:47.319,0
02/25/2017,10:07:47.832,0
02/25/2017,10:07:48.346,0
02/25/2017,10:07:48.842,0
02/25/2017,10:07:49.343,0
02/25/2017,10:07:49.808,0
02/25/2017,10:07:50.306,0
02/25/2017,10:07:50.857,0
02/25/2017,10:07:51.313,0
02/25/2017,10:07:51.841,0
02/25/2017,10:07:52.336,0
02/25/2017,10:07:52.797,0
02/25/2017,10:07:53.305,0
02/25/2017,10:07:53.841,0
02/25/2017,10:07:54.307,0
02/25/2017,10:07:54.853,0
02/25/2017,10:07:55.341,0
02/25/2017,10:07:55.803,0
02/25/2017,10:07:56.338,0
02/25/2017,10:07:56.822,0
02/25/2017,10:07:57.319,0
02/25/2017,10:07:57.820,0
